suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
real,290,coso,solved,60,60,0.137322,,,bag;tuple,problems/real/corpus.json
real,290,asp,solved,60,60,0.159397,,,bag;tuple,problems/real/corpus.json
real,290,essence,solved,60,60,1.055255,,,bag;tuple,problems/real/corpus.json
real,291,wfomc,solved,180,180,1.219555,,,set;sequence;choose_replace_permute;pred;succ,problems/real/corpus.json
real,291,propositionalwfomc,error,,180,8.344583,GanakError,ganak exited with code 255,set;sequence;choose_replace_permute;pred;succ,problems/real/corpus.json
real,291,coso,error,,180,0.201385,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;pred;succ,problems/real/corpus.json
real,291,asp,unsolved,,180,0.178864,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;pred;succ,problems/real/corpus.json
real,291,essence,unsolved,,180,0.183294,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;pred;succ,problems/real/corpus.json
real,292,wfomc,solved,720,720,0.377663,,,set;sequence;together,problems/real/corpus.json
real,292,propositionalwfomc,error,,720,1.430756,GanakError,ganak exited with code 255,set;sequence;together,problems/real/corpus.json
real,292,coso,error,,720,0.156281,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;together,problems/real/corpus.json
real,292,asp,unsolved,,720,0.146741,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;together,problems/real/corpus.json
real,292,essence,unsolved,,720,0.144745,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;together,problems/real/corpus.json
real,294,wfomc,solved,14,14,0.317238,,,set;partition,problems/real/corpus.json
real,294,propositionalwfomc,error,,14,0.349689,GanakError,ganak exited with code 255,set;partition,problems/real/corpus.json
real,294,coso,solved,14,14,0.132320,,,set;partition,problems/real/corpus.json
real,294,asp,unsolved,,14,0.120546,BaselineUnsupportedError,ASP baseline translator does not support partition.,set;partition,problems/real/corpus.json
real,294,essence,unsolved,1,14,0.641441,WrongAnswer,"expected 14, got 1",set;partition,problems/real/corpus.json
real,295,wfomc,solved,41,41,0.316067,,,set;partition,problems/real/corpus.json
real,295,propositionalwfomc,error,,41,0.377009,GanakError,ganak exited with code 255,set;partition,problems/real/corpus.json
real,295,coso,solved,41,41,0.137512,,,set;partition,problems/real/corpus.json
real,295,asp,unsolved,,41,0.123371,BaselineUnsupportedError,ASP baseline translator does not support partition.,set;partition,problems/real/corpus.json
real,295,essence,unsolved,1,41,0.684466,WrongAnswer,"expected 41, got 1",set;partition,problems/real/corpus.json
real,296,wfomc,solved,80,80,0.347599,,,set;choose;multiple choosing,problems/real/corpus.json
real,296,propositionalwfomc,error,,80,0.568856,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,296,coso,error,,80,0.158520,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,296,asp,unsolved,,80,0.140191,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,296,essence,unsolved,,80,0.144149,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,297,wfomc,solved,16,16,0.748442,,,set;choose;difference;multiple choosing,problems/real/corpus.json
real,297,propositionalwfomc,error,,16,1.279339,GanakError,ganak exited with code 255,set;choose;difference;multiple choosing,problems/real/corpus.json
real,297,coso,error,,16,0.180853,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 4 (winner1, winner2, winner3, winner4).",set;choose;difference;multiple choosing,problems/real/corpus.json
real,297,asp,unsolved,,16,0.161494,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 4 (winner1, winner2, winner3, winner4).",set;choose;difference;multiple choosing,problems/real/corpus.json
real,297,essence,unsolved,,16,0.155750,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 4 (winner1, winner2, winner3, winner4).",set;choose;difference;multiple choosing,problems/real/corpus.json
real,298,wfomc,solved,45,45,0.238436,,,set;choose,problems/real/corpus.json
real,298,propositionalwfomc,error,,45,0.244366,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,298,coso,solved,45,45,0.138797,,,set;choose,problems/real/corpus.json
real,298,asp,solved,45,45,0.121173,,,set;choose,problems/real/corpus.json
real,298,essence,solved,45,45,1.821819,,,set;choose,problems/real/corpus.json
real,299,wfomc,solved,420,420,0.460326,,,set;composition;index;size constraint;in,problems/real/corpus.json
real,299,propositionalwfomc,error,,420,0.825479,GanakError,ganak exited with code 255,set;composition;index;size constraint;in,problems/real/corpus.json
real,299,coso,wrong,2520,420,0.253798,WrongAnswer,"expected 420, got 2520",set;composition;index;size constraint;in,problems/real/corpus.json
real,299,asp,unsolved,0,420,0.222942,WrongAnswer,"expected 420, got 0",set;composition;index;size constraint;in,problems/real/corpus.json
real,299,essence,unsolved,,420,0.480291,RuntimeError,Error:,set;composition;index;size constraint;in,problems/real/corpus.json
real,300,wfomc,solved,380,380,0.312496,,,set;choose;multiple choosing,problems/real/corpus.json
real,300,propositionalwfomc,error,,380,1.294007,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,300,coso,error,,380,0.146976,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (president, vice_president).",set;choose;multiple choosing,problems/real/corpus.json
real,300,asp,unsolved,,380,0.120944,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (president, vice_president).",set;choose;multiple choosing,problems/real/corpus.json
real,300,essence,unsolved,,380,0.128388,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (president, vice_president).",set;choose;multiple choosing,problems/real/corpus.json
real,301,wfomc,solved,48,48,0.402465,,,set;tuple;composition,problems/real/corpus.json
real,301,propositionalwfomc,error,,48,0.766355,GanakError,ganak exited with code 255,set;tuple;composition,problems/real/corpus.json
real,301,coso,wrong,8,48,0.142567,WrongAnswer,"expected 48, got 8",set;tuple;composition,problems/real/corpus.json
real,301,asp,unsolved,,48,0.125818,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (take_off, runways).",set;tuple;composition,problems/real/corpus.json
real,301,essence,unsolved,,48,0.127499,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (take_off, runways).",set;tuple;composition,problems/real/corpus.json
real,302,wfomc,solved,16,16,0.230843,,,set;composition,problems/real/corpus.json
real,302,propositionalwfomc,error,,16,0.242321,GanakError,ganak exited with code 255,set;composition,problems/real/corpus.json
real,302,coso,solved,16,16,0.133557,,,set;composition,problems/real/corpus.json
real,302,asp,unsolved,0,16,0.124796,WrongAnswer,"expected 16, got 0",set;composition,problems/real/corpus.json
real,302,essence,unsolved,14,16,1.121177,WrongAnswer,"expected 16, got 14",set;composition,problems/real/corpus.json
real,303,wfomc,solved,60,60,0.216243,,,circle;reflection,problems/real/corpus.json
real,303,propositionalwfomc,error,,60,0.228131,GanakError,ganak exited with code 255,circle;reflection,problems/real/corpus.json
real,303,coso,error,,60,0.131087,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,303,asp,unsolved,,60,0.111050,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,303,essence,unsolved,,60,0.111486,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,304,wfomc,solved,1848,1848,0.347686,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,304,propositionalwfomc,error,,1848,0.727226,GanakError,ganak exited with code 255,set;choose;intersection;size constraint,problems/real/corpus.json
real,304,coso,solved,1848,1848,0.262696,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,304,asp,solved,1848,1848,0.594746,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,304,essence,solved,1848,1848,5.074449,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,305,wfomc,solved,1050,1050,0.431320,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,305,propositionalwfomc,error,,1050,3.504148,GanakError,ganak exited with code 255,set;choose;intersection;size constraint,problems/real/corpus.json
real,305,coso,solved,1050,1050,0.486973,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,305,asp,solved,1050,1050,0.441512,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,305,essence,solved,1050,1050,8.394059,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,306,wfomc,solved,6840,6840,0.401348,,,set;choose;multiple choosing;difference,problems/real/corpus.json
real,306,propositionalwfomc,error,,6840,2.535254,GanakError,ganak exited with code 255,set;choose;multiple choosing;difference,problems/real/corpus.json
real,306,coso,error,,6840,0.164164,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (president, vice_president, treasurer).",set;choose;multiple choosing;difference,problems/real/corpus.json
real,306,asp,unsolved,,6840,0.145012,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (president, vice_president, treasurer).",set;choose;multiple choosing;difference,problems/real/corpus.json
real,306,essence,unsolved,,6840,0.144907,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (president, vice_president, treasurer).",set;choose;multiple choosing;difference,problems/real/corpus.json
real,307,wfomc,solved,192,192,0.528887,,,set;sequence;choose_replace_permute;pred;not constraint,problems/real/corpus.json
real,307,propositionalwfomc,error,,192,3.286504,GanakError,ganak exited with code 255,set;sequence;choose_replace_permute;pred;not constraint,problems/real/corpus.json
real,307,coso,error,,192,0.204820,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;pred;not constraint,problems/real/corpus.json
real,307,asp,unsolved,,192,0.193064,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;pred;not constraint,problems/real/corpus.json
real,307,essence,unsolved,,192,0.194135,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;pred;not constraint,problems/real/corpus.json
real,308,wfomc,timeout,,33800000,100.009486,TimeoutError,Timed out after 100.000s,set;sequence;TAG;choose_replace;next_to;timeout,problems/real/corpus.json
real,308,propositionalwfomc,timeout,,33800000,100.021699,TimeoutError,Timed out after 100.000s,set;sequence;TAG;choose_replace;next_to;timeout,problems/real/corpus.json
real,308,coso,error,,33800000,2.069553,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (chosen_digits, chosen_letters, license_plate).",set;sequence;TAG;choose_replace;next_to;timeout,problems/real/corpus.json
real,308,asp,unsolved,,33800000,2.067738,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (chosen_digits, chosen_letters, license_plate).",set;sequence;TAG;choose_replace;next_to;timeout,problems/real/corpus.json
real,308,essence,unsolved,,33800000,2.007119,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (chosen_digits, chosen_letters, license_plate).",set;sequence;TAG;choose_replace;next_to;timeout,problems/real/corpus.json
real,309,wfomc,solved,6,6,0.383871,,,set;circle;next_to;reflection,problems/real/corpus.json
real,309,propositionalwfomc,error,,6,0.926965,GanakError,ganak exited with code 255,set;circle;next_to;reflection,problems/real/corpus.json
real,309,coso,error,,6,0.146129,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;next_to;reflection,problems/real/corpus.json
real,309,asp,unsolved,,6,0.124097,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;next_to;reflection,problems/real/corpus.json
real,309,essence,unsolved,,6,0.121195,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;next_to;reflection,problems/real/corpus.json
real,325,wfomc,solved,452,452,2.891243,,,set;choose_replace_permute;tuple;in;not constraint;compare element,problems/real/corpus.json
real,325,propositionalwfomc,error,,452,3.092036,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;in;not constraint;compare element,problems/real/corpus.json
real,325,coso,solved,452,452,1.961558,,,set;choose_replace_permute;tuple;in;not constraint;compare element,problems/real/corpus.json
real,325,asp,solved,452,452,0.254398,,,set;choose_replace_permute;tuple;in;not constraint;compare element,problems/real/corpus.json
real,325,essence,solved,452,452,6.154631,,,set;choose_replace_permute;tuple;in;not constraint;compare element,problems/real/corpus.json
real,335,wfomc,solved,320,320,0.920917,,,set;choose_replace_permute;tuple;index;in;supp,problems/real/corpus.json
real,335,propositionalwfomc,error,,320,4.590891,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;index;in;supp,problems/real/corpus.json
real,335,coso,error,,320,0.167336,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,set;choose_replace_permute;tuple;index;in;supp,problems/real/corpus.json
real,335,asp,unsolved,,320,0.142730,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,set;choose_replace_permute;tuple;index;in;supp,problems/real/corpus.json
real,335,essence,unsolved,,320,0.135112,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,set;choose_replace_permute;tuple;index;in;supp,problems/real/corpus.json
real,371,wfomc,solved,26,26,1.060259,,,set;choose_replace_permute;tuple;multiplicity constraint;not constraint,problems/real/corpus.json
real,371,propositionalwfomc,error,,26,2.991558,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;multiplicity constraint;not constraint,problems/real/corpus.json
real,371,coso,wrong,0,26,0.197679,WrongAnswer,"expected 26, got 0",set;choose_replace_permute;tuple;multiplicity constraint;not constraint,problems/real/corpus.json
real,371,asp,solved,26,26,0.167254,,,set;choose_replace_permute;tuple;multiplicity constraint;not constraint,problems/real/corpus.json
real,371,essence,solved,26,26,2.020821,,,set;choose_replace_permute;tuple;multiplicity constraint;not constraint,problems/real/corpus.json
real,375,wfomc,solved,728,728,1.004938,,,set;choose_replace_permute;tuple;index;in;supp;size constraint,problems/real/corpus.json
real,375,propositionalwfomc,error,,728,4.216924,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;index;in;supp;size constraint,problems/real/corpus.json
real,375,coso,solved,728,728,0.496050,,,set;choose_replace_permute;tuple;index;in;supp;size constraint,problems/real/corpus.json
real,375,asp,solved,728,728,0.201139,,,set;choose_replace_permute;tuple;index;in;supp;size constraint,problems/real/corpus.json
real,375,essence,solved,728,728,2.666442,,,set;choose_replace_permute;tuple;index;in;supp;size constraint,problems/real/corpus.json
growing,mathcounts_00,wfomc,solved,100,100,0.598736,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_00,propositionalwfomc,error,,100,1.296278,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_00,coso,solved,100,100,0.486147,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_00,asp,unsolved,430,100,0.282181,WrongAnswer,"expected 100, got 430",mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_00,essence,solved,100,100,2.700257,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_01,wfomc,solved,214,214,0.585293,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_01,propositionalwfomc,error,,214,1.694685,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_01,coso,solved,214,214,0.524771,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_01,asp,unsolved,1075,214,0.524003,WrongAnswer,"expected 214, got 1075",mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_01,essence,solved,214,214,3.095341,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_02,wfomc,solved,406,406,0.743631,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_02,propositionalwfomc,error,,406,2.288761,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_02,coso,solved,406,406,0.570181,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_02,asp,unsolved,2271,406,1.698571,WrongAnswer,"expected 406, got 2271",mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_02,essence,solved,406,406,3.628838,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_03,wfomc,solved,706,706,0.702055,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_03,propositionalwfomc,error,,706,2.868098,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_03,coso,solved,706,706,0.643200,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_03,asp,unsolved,4270,706,6.231652,WrongAnswer,"expected 706, got 4270",mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_03,essence,solved,706,706,4.340708,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_04,wfomc,solved,1149,1149,0.708102,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_04,propositionalwfomc,error,,1149,3.504713,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_04,coso,solved,1149,1149,0.642551,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_04,asp,unsolved,7372,1149,19.109100,WrongAnswer,"expected 1149, got 7372",mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_04,essence,solved,1149,1149,5.132707,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_05,wfomc,solved,1775,1775,0.691200,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_05,propositionalwfomc,error,,1775,4.227316,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_05,coso,solved,1775,1775,0.680185,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_05,asp,unsolved,11925,1775,65.710576,WrongAnswer,"expected 1775, got 11925",mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_05,essence,solved,1775,1775,6.312262,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_06,wfomc,solved,2629,2629,0.707482,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_06,propositionalwfomc,error,,2629,5.167222,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_06,coso,solved,2629,2629,0.735258,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_06,asp,unsolved,,2629,100.040542,TimeoutError,Timed out after 100.000s,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_06,essence,solved,2629,2629,7.789114,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_07,wfomc,solved,3761,3761,0.708973,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_07,propositionalwfomc,error,,3761,6.139836,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_07,coso,solved,3761,3761,0.774896,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_07,asp,unsolved,,3761,100.088743,TimeoutError,Timed out after 100.000s,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_07,essence,solved,3761,3761,9.576089,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_08,wfomc,solved,5226,5226,0.716903,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_08,propositionalwfomc,error,,5226,7.084153,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_08,coso,solved,5226,5226,0.824114,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_08,asp,unsolved,,5226,100.104337,TimeoutError,Timed out after 100.000s,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_08,essence,solved,5226,5226,11.491469,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_09,wfomc,solved,7084,7084,0.802828,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_09,propositionalwfomc,error,,7084,8.158354,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_09,coso,solved,7084,7084,0.855160,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_09,asp,unsolved,,7084,100.008410,TimeoutError,Timed out after 100.000s,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_09,essence,solved,7084,7084,16.223591,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_10,wfomc,solved,9400,9400,0.794834,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_10,propositionalwfomc,error,,9400,10.326018,GanakError,ganak exited with code 255,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_10,coso,solved,9400,9400,0.972742,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_10,asp,unsolved,,9400,100.082554,TimeoutError,Timed out after 100.000s,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,mathcounts_10,essence,solved,9400,9400,19.870505,,,mathcounts;bag;choose;count;growing,MATHCOUNTS bag choose
growing,fourletter_00,wfomc,solved,36,36,1.063065,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_00,propositionalwfomc,error,,36,2.644776,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_00,coso,solved,36,36,0.226686,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_00,asp,solved,36,36,0.150030,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_00,essence,solved,36,36,2.318755,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_01,wfomc,solved,60,60,1.062013,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_01,propositionalwfomc,error,,60,3.219863,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_01,coso,solved,60,60,0.221977,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_01,asp,solved,60,60,0.151411,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_01,essence,solved,60,60,2.188937,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_02,wfomc,solved,90,90,0.960865,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_02,propositionalwfomc,error,,90,3.702549,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_02,coso,solved,90,90,0.222432,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_02,asp,solved,90,90,0.145019,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_02,essence,solved,90,90,2.370543,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_03,wfomc,solved,126,126,0.956683,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_03,propositionalwfomc,error,,126,4.819082,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_03,coso,solved,126,126,0.223081,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_03,asp,solved,126,126,0.185261,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_03,essence,solved,126,126,2.415575,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_04,wfomc,solved,168,168,0.975692,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_04,propositionalwfomc,error,,168,4.976546,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_04,coso,solved,168,168,0.215079,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_04,asp,solved,168,168,0.167542,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_04,essence,solved,168,168,2.619346,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_05,wfomc,solved,216,216,1.226028,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_05,propositionalwfomc,error,,216,5.711657,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_05,coso,solved,216,216,0.217267,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_05,asp,solved,216,216,0.184447,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_05,essence,solved,216,216,2.904115,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_06,wfomc,solved,270,270,1.264350,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_06,propositionalwfomc,error,,270,7.017712,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_06,coso,solved,270,270,0.220961,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_06,asp,solved,270,270,0.184799,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_06,essence,solved,270,270,2.950979,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_07,wfomc,solved,330,330,1.177806,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_07,propositionalwfomc,error,,330,7.309782,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_07,coso,solved,330,330,0.216034,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_07,asp,solved,330,330,0.203147,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_07,essence,solved,330,330,3.345896,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_08,wfomc,solved,396,396,1.209341,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_08,propositionalwfomc,error,,396,8.408211,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_08,coso,solved,396,396,0.200240,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_08,asp,solved,396,396,0.219797,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_08,essence,solved,396,396,3.345353,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_09,wfomc,solved,468,468,1.228457,,,fourletter;set;tuple;position;count;growing,four-letter arrangements
growing,fourletter_09,propositionalwfomc,error,,468,9.039801,GanakError,ganak exited with code 255,fourletter;set;tuple;position;count;growing,four-letter arrangements
